Дата,Время,Тип события,Температура детали,Температура в камере,Температура диссоциатора,Давление в камере,Расход азота,Расход аммиака,Расход аргона
27.06.2018,11:13:47,,41.57367,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:13:49,,41.51929,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:13:51,,41.51929,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:13:53,,41.4728,0.0,53.43727,0.004500001,0.005000001,0.005000001,0.0085
27.06.2018,11:13:55,,41.4728,0.0,53.43727,0.004500001,0.005000001,0.005000001,0.0085
27.06.2018,11:13:56,,41.4728,0.0,53.43727,0.006,0.006,0.006,0.009500001
27.06.2018,11:13:58,,41.36402,0.0,53.37535,0.005000001,0.005000001,0.005500001,0.009000001
27.06.2018,11:14:00,,41.36402,0.0,53.37535,0.005500001,0.005500001,0.005500001,0.009000001
27.06.2018,11:14:02,,41.36402,0.0,53.37535,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:14:04,,41.36402,0.0,53.37535,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:14:05,,41.30963,0.0,53.37535,0.005000001,0.005000001,0.005000001,0.008000001
27.06.2018,11:14:07,,41.30963,0.0,53.43727,0.0065,0.0065,0.0065,0.010500001
27.06.2018,11:14:09,,41.30963,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:14:11,,41.30963,0.0,53.43727,0.006,0.006,0.0065,0.009500001
27.06.2018,11:14:13,,41.30963,0.0,53.43727,0.005000001,0.005000001,0.005500001,0.009000001
27.06.2018,11:14:14,,41.30963,0.0,53.43727,0.005000001,0.005000001,0.005500001,0.009000001
27.06.2018,11:14:16,,41.30963,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:14:18,,41.37193,0.0,53.37535,0.004500001,0.005000001,0.005000001,0.0085
27.06.2018,11:14:20,,41.37193,0.0,53.37535,0.005000001,0.005000001,0.005500001,0.009000001
27.06.2018,11:14:22,,41.37193,0.0,53.37535,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:14:23,,41.37193,0.0,53.37535,0.0065,0.0065,0.007,0.010000001
27.06.2018,11:14:25,,41.37193,0.0,53.37535,0.0065,0.0065,0.0065,0.010000001
27.06.2018,11:14:27,,41.37193,0.0,53.31343,0.006,0.006,0.0065,0.009500001
27.06.2018,11:14:29,,41.37193,0.0,53.31343,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:14:31,,41.31754,0.0,53.31343,0.006,0.006,0.006,0.009500001
27.06.2018,11:14:32,,41.31754,0.0,53.31343,0.006,0.0065,0.0065,0.010000001
27.06.2018,11:14:34,,41.20875,0.0,53.31343,0.006,0.0065,0.0065,0.009500001
27.06.2018,11:14:36,,41.20875,0.0,53.37535,0.005500001,0.005000001,0.005500001,0.009000001
27.06.2018,11:14:38,,41.20875,0.0,53.37535,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:14:40,,41.15435,0.0,53.37535,0.006,0.0065,0.0065,0.009500001
27.06.2018,11:14:42,,41.15435,0.0,53.37535,0.005500001,0.005000001,0.005000001,0.009000001
27.06.2018,11:14:43,,41.09995,0.0,53.37535,0.005000001,0.005000001,0.005000001,0.008000001
27.06.2018,11:14:45,,41.09995,0.0,53.37535,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:14:47,,41.04555,0.0,53.37535,0.005000001,0.005000001,0.005000001,0.008000001
27.06.2018,11:14:49,,41.04555,0.0,53.37535,0.005000001,0.004500001,0.005000001,0.0085
27.06.2018,11:14:51,,41.04555,0.0,53.37535,0.005000001,0.005000001,0.005000001,0.008000001
27.06.2018,11:14:52,,40.93673,0.0,53.37535,0.005000001,0.004500001,0.005000001,0.0085
27.06.2018,11:14:54,,40.93673,0.0,53.37535,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:14:56,,40.88233,0.0,53.37535,0.005500001,0.005000001,0.005000001,0.009000001
27.06.2018,11:14:58,,40.88233,0.0,53.37535,0.005000001,0.004500001,0.005000001,0.008000001
27.06.2018,11:14:59,,40.82792,0.0,53.37535,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:15:01,,40.82792,0.0,53.37535,0.005000001,0.005000001,0.005000001,0.009000001
